RNN,4,64,adagrad,0.2,75,0.7952314166333866
RNN,4,64,adagrad,0.2,100,0.791023843000848
RNN,4,64,adagrad,0.2,150,0.7798036466474119
RNN,4,64,adam,0.5,50,0.791023843000848
RNN,4,64,adam,0.5,75,0.791023843000848
RNN,4,64,adam,0.5,100,0.791023843000848
RNN,4,64,adam,0.5,150,0.791023843000848
RNN,4,64,adam,0.4,50,0.793828892089207
RNN,4,64,adam,0.4,75,0.791023843000848
RNN,4,64,adam,0.4,100,0.791023843000848
RNN,4,64,adam,0.4,150,0.791023843000848
RNN,4,64,adam,0.2,50,0.7994389902659251
RNN,4,64,adam,0.2,75,0.7924263675450276
RNN,4,64,adam,0.2,100,0.791023843000848
RNN,4,64,adam,0.2,150,0.793828892089207
RNN,4,32,adagrad,0.5,50,0.791023843000848
RNN,4,32,adagrad,0.5,75,0.791023843000848
RNN,4,32,adagrad,0.5,100,0.791023843000848
RNN,4,32,adagrad,0.5,150,0.791023843000848
RNN,4,32,adagrad,0.4,50,0.791023843000848
RNN,4,32,adagrad,0.4,75,0.791023843000848
RNN,4,32,adagrad,0.4,100,0.791023843000848
RNN,4,32,adagrad,0.4,150,0.791023843000848
RNN,4,32,adagrad,0.2,50,0.7798036468146058
RNN,4,32,adagrad,0.2,75,0.7980364657217457
RNN,4,32,adagrad,0.2,100,0.8008415148101047
RNN,4,32,adagrad,0.2,150,0.7840112203635474
RNN,4,32,adam,0.5,50,0.791023843000848
RNN,4,32,adam,0.5,75,0.791023843000848
RNN,4,32,adam,0.5,100,0.791023843000848
RNN,4,32,adam,0.5,150,0.791023843000848
RNN,4,32,adam,0.4,50,0.793828892089207
RNN,4,32,adam,0.4,75,0.791023843000848
RNN,4,32,adam,0.4,100,0.791023843000848
RNN,4,32,adam,0.4,150,0.791023843000848
RNN,4,32,adam,0.2,50,0.7952314166333866
RNN,4,32,adam,0.2,75,0.7966339411775661
RNN,4,32,adam,0.2,100,0.793828892089207
RNN,4,32,adam,0.2,150,0.7980364657217457
RNN,4,16,adagrad,0.5,50,0.791023843000848
RNN,4,16,adagrad,0.5,75,0.791023843000848
RNN,4,16,adagrad,0.5,100,0.791023843000848
RNN,4,16,adagrad,0.5,150,0.791023843000848
RNN,4,16,adagrad,0.4,50,0.791023843000848
RNN,4,16,adagrad,0.4,75,0.791023843000848
RNN,4,16,adagrad,0.4,100,0.791023843000848
RNN,4,16,adagrad,0.4,150,0.791023843000848
RNN,4,16,adagrad,0.2,50,0.7994389902659251
RNN,4,16,adagrad,0.2,75,0.7952314166333866
RNN,4,16,adagrad,0.2,100,0.7994389902659251
RNN,4,16,adagrad,0.2,150,0.7812061711915914
RNN,4,16,adam,0.5,50,0.791023843000848
